,mention,obj,prob,pmid
46717,T790M,mutation,,19509246
46718,NCI-H1650,cell_line,0.913,19509246
46719,Delta746-750,DNA,0.695,19509246
46720,CHO cells,cell_line,0.495,19509246
46721,panitumumab,gene,0.8193,19509246
46722,EGF,gene,0.996,19509246
46723,EGFR,gene,0.9907,19509246
46724,tumors,disease,1.0,19509246
46725,panitumumab,gene,0.9146,19509246
46726,mouse,species,0.721,19509246
46727,docetaxel,drug,0.9976,19509246
46728,cisplatin,drug,0.999,19509246
46729,mutant EGFR-expressing CHO,cell_line,0.857,19509246
46730,mutant EGFR,gene,0.991,19509246
46731,NSCLC cells,cell_type,0.776,19509246
46732,NSCLC,disease,0.997,19509246
46733,panitumumab,gene,0.5835,19509246
46734,NCI-H1975,cell_line,0.9473,19509246
46735,NCI-H1650 xenografts,cell_line,0.794,19509246
46736,panitumumab,gene,0.8926,19509246
46737,cisplatin,drug,0.9976,19509246
46738,tumor,disease,0.5283,19509246
46739,panitumumab,gene,0.941,19509246
46740,docetaxel,drug,0.999,19509246
46741,xenografts,cell_line,0.55,19509246
46742,panitumumab,gene,0.906,19509246
46743,Panitumumab,gene,0.6885,19509246
46744,Ki-67,gene,0.9873,19509246
46745,phospho- mitogen-activated protein kinase,gene,0.9873,19509246
46746,pMAPK,gene,0.985,19509246
46747,xenografts,cell_line,0.4565,19509246
46748,Docetaxel,drug,0.9985,19509246
46749,panitumumab,gene,0.9175,19509246
46750,NCI-H1650 xenografts,cell_line,0.82,19509246
46751,Ki-67,gene,0.993,19509246
46752,pMAPK,gene,0.9297,19509246
46753,Panitumumab,gene,0.642,19509246
46754,EGFR,gene,0.995,19509246
46755,tumor,disease,0.9434,19509246
46756,docetaxel,drug,0.998,19509246
46757,NSCLC cell lines,cell_line,0.9614,19509246
46758,NSCLC,disease,0.9473,19509246
46759,EGFR kinase domain,gene,0.9893,19509246
46760,tyrosine,drug,0.8833,19509246
46761,tyrosine kinase,gene,0.9507,19509246
46762,T790M,DNA,,19509246
46763,T790M,mutation,,19509246
46764,Cetuximab,gene,0.7183,19482958
46765,anti-epidermal growth factor receptor monoclonal antibodies,gene,0.896,19482958
46766,non-small cell lung cancer,disease,1.0,19482958
46767,Non-small cell lung cancer,disease,1.0,19482958
46768,NSCLC,disease,1.0,19482958
46769,lung cancer,disease,1.0,19482958
46770,NSCLC,disease,0.999,19482958
46771,NSCLC,disease,0.997,19482958
46772,tumor,disease,0.9995,19482958
46773,epidermal growth factor receptor,gene,0.9985,19482958
46774,EGFR,gene,0.9937,19482958
46775,ErbB family,gene,0.989,19482958
46776,NSCLC,disease,1.0,19482958
46777,EGFR,gene,0.99,19482958
46778,NSCLC,disease,0.999,19482958
46779,tumor,disease,0.9995,19482958
46780,EGFR,gene,0.9863,19482958
46781,tyrosine kinase,gene,0.832,19482958
46782,NSCLC,disease,0.9995,19482958
46783,anti-EGFR monoclonal antibodies,gene,0.9136,19482958
46784,advanced NSCLC,disease,0.9927,19482958
46785,cetuximab,gene,0.908,19482958
46786,anti-EGFR monoclonal antibodies,gene,0.7812,19482958
46787,panitumumab,gene,0.8687,19482958
46788,matuzumab,gene,0.9014,19482958
46789,nimotuzumab,gene,0.791,19482958
46790,advanced NSCLC,disease,0.7705,19482958
46791,colorectal carcinoma,disease,1.0,19471640
46792,KRAS,DNA,0.872,19471640
46793,KRAS mutation,gene,0.945,19471640
46794,EGFR,gene,0.9937,19471640
46795,epidermal growth factor receptor,gene,0.998,19471640
46796,EGFR,gene,0.9897,19471640
46797,metastatic colorectal carcinoma,disease,1.0,19471640
46798,mCRC,disease,1.0,19471640
46799,anti-EGFR antibodies,gene,0.875,19471640
46800,tumor,disease,1.0,19471640
46801,KRAS protein,gene,0.9883,19471640
46802,EGFR,gene,0.9907,19471640
46803,KRAS,DNA,0.769,19471640
46804,KRAS mutation,gene,0.9243,19471640
46805,colorectal carcinomas,disease,1.0,19471640
46806,KRAS gene,gene,0.9116,19471640
46807,EGFR,gene,0.9604,19471640
46808,KRAS gene,gene,0.9067,19471640
46809,EGFR antibodies cetuximab,gene,0.793,19471640
46810,panitumumab,gene,0.639,19471640
46811,KRAS gene,gene,0.914,19471640
46812,cetuximab,gene,0.7686,19471640
46813,panitumumab,gene,0.717,19471640
46814,EGFR,gene,0.943,19471640
46815,metastatic colorectal carcinoma,disease,0.999,19471640
46816,KRAS gene,gene,0.9233,19471640
46817,wild-type KRAS gene,DNA,0.8813,19471640
46818,panitumumab,gene,0.8823,19468688
46819,cetuximab,gene,0.938,19468688
46820,epidermal growth factor receptor,gene,0.9976,19468688
46821,EGFR,gene,0.9873,19468688
46822,metastatic colorectal cancer,disease,1.0,19468688
46823,mCRC,disease,1.0,19468688
46824,KRAS,gene,0.726,19468688
46825,cetuximab,gene,0.9097,19468688
46826,Cmab,gene,0.8623,19468688
46827,IgG1 chimeric molecule,gene,0.892,19468688
46828,Panitumumab,gene,0.9146,19468688
46829,Pmab,gene,0.9614,19468688
46830,humanized,species,0.6655,19468688
46831,mCRC,disease,0.997,19468688
46832,Pmab,gene,0.7603,19468688
46833,EGFR antibody,gene,0.7847,19468688
46834,Cmab,gene,0.623,19468688
46835,mCRC,disease,0.998,19468688
46836,Pmab,gene,0.94,19468688
46837,Cmab,gene,0.7393,19468688
46838,Cmab,drug,0.9414,19468688
46839,HSR,disease,0.9062,19468688
46840,Pmab,gene,0.542,19468688
46841,Cmab,drug,0.871,19468688
46842,mCRC,disease,0.9863,19468688
46843,Pmab,drug,0.977,19468688
46844,Cmab,drug,0.99,19468688
46845,cetuximab,gene,0.9185,19415280
46846,panitumumab,gene,0.875,19415280
46847,metastatic colorectal cancer,disease,1.0,19415280
46848,Cetuximab,gene,0.8457,19415280
46849,panitumumab,gene,0.851,19415280
46850,epidermal growth factor receptor,gene,0.998,19415280
46851,metastatic colorectal cancer,disease,1.0,19415280
46852,mCRC,disease,1.0,19415280
46853,cetuximab,gene,0.8315,19415280
46854,panitumumab,gene,0.8086,19415280
46855,panitumumab,gene,0.8413,19415280
46856,cetuximab,gene,0.894,19415280
46857,cetuximab,gene,0.961,19415280
46858,panitumumab,gene,0.946,19415280
46859,cetuximab,gene,0.8457,19415280
46860,panitumumab,gene,0.902,19415280
46861,PATIENTS,species,0.9443,19415280
46862,mCRC,disease,0.9976,19415280
46863,panitumumab,gene,0.702,19415280
46864,chest tightness,disease,0.9966,19415280
46865,shortness of breath,disease,0.9995,19415280
46866,SOB,disease,0.9976,19415280
46867,panitumumab,gene,0.953,19415280
46868,mCRC,disease,0.997,19415280
46869,back pain,disease,0.9844,19415280
46870,SOB,disease,0.945,19415280
46871,tachycardia,disease,0.999,19415280
46872,hypotension,disease,0.9985,19415280
46873,panitumumab,gene,0.734,19415280
46874,irinotecan,drug,0.9956,19415280
46875,cetuximab,gene,0.729,19415280
46876,cetuximab,gene,0.745,19415280
46877,acniform rash,disease,1.0,19415280
46878,panitumumab,gene,0.91,19415280
46879,cetuximab,gene,0.9375,19415280
46880,panitumumab,gene,0.84,19415280
46881,cetuximab,gene,0.9067,19415280
46882,panitumumab,gene,0.7583,19415280
46883,cetuximab,gene,0.821,19415280
46884,hypersensitivity,disease,0.982,19415280
46885,anti-epidermal growth factor receptor antibodies,gene,0.996,19415280
46886,oncogene,DNA,0.6777,19412429
46887,receptor tyrosine kinases,gene,0.99,19412429
46888,tyrosine,drug,0.964,19412429
46889,epidermal growth factor receptor,gene,0.9985,19412429
46890,EGFR,gene,0.9917,19412429
46891,glioblastoma multiforme,disease,1.0,19412429
46892,GBM,disease,1.0,19412429
46893,de2-7 EGFR,gene,0.9897,19412429
46894,EGFRvIII,gene,0.696,19412429
46895,Hepatocyte growth factor,gene,0.9946,19412429
46896,HGF,gene,0.996,19412429
46897,receptor tyrosine kinase,gene,0.9976,19412429
46898,tyrosine,drug,0.9453,19412429
46899,RTK,gene,0.995,19412429
46900,c-Met,gene,0.994,19412429
46901,GBM,disease,1.0,19412429
46902,HGF,gene,0.999,19412429
46903,c-Met,gene,0.997,19412429
46904,de2,DNA,0.53,19412429
46905,de2-7 EGFR,gene,0.993,19412429
46906,GBM,disease,1.0,19412429
46907,phosphatidylinositol,drug,0.999,19412429
46908,phosphatidylinositol-3 kinase,gene,0.994,19412429
46909,pAkt,gene,0.991,19412429
46910,RTK,gene,0.9673,19412429
46911,de2-7 EGFR,gene,0.98,19412429
46912,U87MG GBM cells,cell_line,0.696,19412429
46913,U87MG GBM,disease,0.8687,19412429
46914,RTKs,gene,0.9624,19412429
46915,platelet-derived growth factor receptor beta,gene,0.9873,19412429
46916,c-Met,gene,0.996,19412429
46917,HGF,gene,0.9873,19412429
46918,AMG102,gene,0.7944,19412429
46919,EGFR,gene,0.981,19412429
46920,c-Met,gene,0.9946,19412429
46921,U87MG xenografts,cell_line,0.7646,19412429
46922,AMG,drug,0.811,19412429
46923,U87MG.Delta 2-7 xenografts,cell_line,0.9175,19412429
46924,U87MG.Delta 2-7 xenografts,cell_line,0.9097,19412429
46925,anti-EGFR antibody,gene,0.934,19412429
46926,tumor,disease,0.647,19412429
46927,HGF,gene,0.9976,19412429
46928,c-Met,gene,0.9937,19412429
46929,panitumumab,gene,0.9272,19412429
46930,tumor,disease,1.0,19412429
46931,panitumumab,gene,0.939,19412429
46932,AMG,drug,0.5728,19412429
46933,GBM,disease,1.0,19412429
46934,GBM cells,cell_line,0.792,19412429
46935,GBM,disease,0.999,19412429
46936,RTK,gene,0.8315,19412429
46937,oncogene,DNA,0.7886,19412429
46938,RTK,gene,0.9595,19412429
46939,dominant oncogene,DNA,0.9307,19412429
46940,RTKs,gene,0.9795,19412429
46941,metastatic colorectal cancer,disease,0.9487,19411318
46942,cancer cells,cell_type,0.8706,19411318
46943,cancer,disease,0.991,19411318
46944,colon cancer,disease,1.0,19411318
46945,bevacizumab,gene,0.8516,19411318
46946,cetuximab,gene,0.865,19411318
46947,panitumumab,gene,0.899,19411318
46948,metastatic colorectal cancer,disease,0.9883,19411318
46949,mCRC,disease,0.9966,19411318
46950,Bevacizumab,gene,0.9453,19411318
46951,irinotecan,drug,0.998,19411318
46952,5-fluorouracil,drug,0.988,19411318
46953,cetuximab,gene,0.915,19411318
46954,irinotecan,drug,0.997,19411318
46955,5-fluorouracil,drug,0.9414,19411318
46956,irinotecan,drug,0.999,19411318
46957,Cetuximab,gene,0.788,19411318
46958,panitumumab,gene,0.57,19411318
46959,mCRC,disease,0.9976,19411318
46960,wild,DNA,0.502,19411318
46961,wild-type KRAS,gene,0.8286,19411318
46962,tyrosine,drug,0.9194,19411318
46963,tyrosine kinase,gene,0.996,19411318
46964,erlotinib,drug,0.9966,19411318
46965,gefitinib,drug,0.997,19411318
46966,sunitinib,drug,0.998,19411318
46967,vatalanib,drug,0.9976,19411318
46968,PTK787,drug,0.9976,19411318
46969,ZK 222584,drug,0.998,19411318
46970,colorectal cancer,disease,1.0,19408743
46971,KRAS,DNA,0.819,19390304
46972,KRAS mutations,gene,0.751,19390304
46973,cetuximab,gene,0.8286,19390304
46974,panitumumab,gene,0.671,19390304
46975,colorectal cancer,disease,1.0,19390304
46976,advanced colorectal cancer,disease,1.0,19390304
46977,patients,species,0.9937,19390304
46978,tumors,disease,1.0,19390304
46979,KRAS gene,gene,0.9883,19390304
46980,epidermal growth factor receptor,gene,0.998,19390304
46981,cetuximab,gene,0.621,19390304
46982,panitumumab,gene,0.7354,19390304
46983,anticancer,disease,0.7515,19390304
46984,colorectal cancer,disease,1.0,19390304
46985,patient,species,0.988,19384694
46986,cancer,disease,1.0,19384694
46987,patients,species,0.9946,19384694
46988,tumor,disease,1.0,19384694
46989,patient,species,0.972,19384694
46990,patient,species,0.9214,19384694
46991,patient,species,0.985,19384694
46992,colorectal cancer,disease,1.0,19381027
46993,advanced colorectal cancer,disease,1.0,19381027
46994,bevacizumab,gene,0.9004,19381027
46995,cetuximab,gene,0.835,19381027
46996,advanced colorectal cancer,disease,1.0,19381027
46997,patients,species,0.9917,19381027
46998,colorectal cancer,disease,1.0,19381027
46999,cetuximab,gene,0.8647,19381027
47000,panitumumab,gene,0.817,19381027
47001,KRAS,gene,0.9893,19381027
47002,EGFR,gene,0.9937,19379120
47003,tumours,disease,1.0,19379120
47004,EGFR,gene,0.9883,19379120
47005,cancer,disease,1.0,19379120
47006,EGFR,gene,0.993,19379120
47007,anti-EGFR monoclonal antibodies,gene,0.9956,19379120
47008,tyrosine,drug,0.988,19379120
47009,tyrosine kinase,gene,0.9946,19379120
47010,Cetuximab,gene,0.8486,19379120
47011,panitumumab,gene,0.8604,19379120
47012,anti-EGFR monoclonal antibodies,gene,0.972,19379120
47013,Zalutumumab,gene,0.4822,19379120
47014,IgG1 completely human anti-EGFR monoclonal antibody,gene,0.914,19379120
47015,human,species,0.789,19379120
47016,EGFR,gene,0.9873,19379120
47017,neoplastic,disease,0.9478,19379120
47018,Zalutumumab,gene,0.528,19379120
47019,squamous cell cancer of head and neck,disease,1.0,19379120
47020,NSCLC,disease,1.0,19379120
47021,colorectal cancer,disease,1.0,19379120
47022,KRAS,gene,0.988,19378369
47023,metastatic colorectal cancer,disease,1.0,19378369
47024,EGFR,gene,0.7783,19378369
47025,malignancies,disease,0.999,19378369
47026,colorectal cancer,disease,1.0,19378369
47027,KRAS,DNA,0.839,19378369
47028,KRAS,gene,0.9785,19378369
47029,colorectal cancer,disease,1.0,19378369
47030,patients,species,0.9883,19378369
47031,mutant KRAS,gene,0.9854,19378369
47032,epidermal growth factor,gene,0.997,19378369
47033,patients,species,0.962,19378369
47034,metastatic colorectal cancer,disease,0.999,19378369
47035,KRAS,DNA,0.8965,19378369
47036,KRAS,gene,0.966,19378369
47037,patients,species,0.987,19378369
47038,KRAS,DNA,0.795,19368524
47039,KRAS mutations,gene,0.824,19368524
47040,anti-EGFR monoclonal antibodies,gene,0.929,19368524
47041,metastatic colorectal carcinoma,disease,0.9995,19368524
47042,Cetuximab,gene,0.693,19368524
47043,panitumumab,gene,0.689,19368524
47044,EGFR,gene,0.9946,19368524
47045,metastatic colorectal carcinoma,disease,1.0,19368524
47046,mCRC,disease,1.0,19368524
47047,tumors,disease,0.9995,19368524
47048,EGFR,gene,0.9883,19368524
47049,KRAS,gene,0.8267,19368524
47050,human homolog,DNA,0.5503,19368524
47051,human homolog of the Kirsten rat sarcoma-2 virus oncogene,gene,0.873,19368524
47052,Kirsten rat sarcoma-2 virus oncogene,DNA,0.7764,19368524
47053,small G-protein,gene,0.9966,19368524
47054,EGFR,gene,0.9917,19368524
47055,KRAS,gene,0.8438,19368524
47056,anti-EGFR mAbs,gene,0.889,19368524
47057,wild type KRAS,gene,0.673,19368524
47058,tumors,disease,0.4768,19368524
47059,KRAS,DNA,0.854,19368524
47060,KRAS mutations,gene,0.745,19368524
47061,cetuximab,gene,0.8716,19368524
47062,panitumumab,gene,0.8228,19368524
47063,EGFR,gene,0.9927,19368524
47064,RAS,gene,0.9966,19368524
47065,RAF,gene,0.998,19368524
47066,MAPK,gene,0.992,19368524
47067,mCRC,disease,0.9844,19368524
47068,epidermal growth factor receptor,gene,0.9976,19362943
47069,non-small-cell lung cancer,disease,1.0,19362943
47070,epidermal growth factor receptor,gene,0.9985,19362943
47071,EGFR,gene,0.986,19362943
47072,epithelial malignancies,disease,1.0,19362943
47073,EGFR tyrosine kinase,gene,0.985,19362943
47074,tyrosine,drug,0.871,19362943
47075,advanced non-small-cell lung cancer,disease,0.9927,19362943
47076,NSCLC,disease,1.0,19362943
47077,EGFR,gene,0.9834,19362943
47078,EGFR,gene,0.986,19362943
47079,EGFR,gene,0.9927,19362943
47080,NSCLC,disease,0.9976,19362943
47081,cetuximab,gene,0.6963,19362943
47082,EGFR,gene,0.9834,19361406
47083,cell membrane growth factor receptors,gene,0.715,19361406
47084,epidermal growth factor receptor,gene,0.998,19361406
47085,EGFR,gene,0.993,19361406
47086,epithelial cancers,disease,1.0,19361406
47087,EGFR,gene,0.992,19361406
47088,human cancer cells,cell_line,0.8096,19361406
47089,cancer,disease,0.922,19361406
47090,EGFR,gene,0.997,19361406
47091,Akt,gene,0.9897,19361406
47092,KRAS,gene,0.8267,19361406
47093,mammalian target of,gene,0.952,19361406
47094,rapamycin,drug,0.9976,19361406
47095,mTOR,gene,0.984,19361406
47096,EGFR,gene,0.993,19361406
47097,mTOR,gene,0.9873,19361406
47098,tumour,disease,1.0,19361406
47099,mTOR,gene,0.9966,19361406
47100,EGFR,gene,0.993,19361406
47101,EGFR,gene,0.9897,19361406
47102,Colorectal cancers,disease,1.0,19357016
47103,5-fluorouracil,drug,0.999,19357016
47104,colorectal cancer,disease,1.0,19357016
47105,oxaliplatin,drug,0.9995,19357016
47106,irinotecan,drug,0.9995,19357016
47107,capecitabine,drug,0.999,19357016
47108,cetuximab,gene,0.7627,19357016
47109,bevacizumab,gene,0.6587,19357016
47110,colorectal cancer,disease,1.0,19357016
47111,KRAS,DNA,0.7617,19352138
47112,KRAS mutational,gene,0.795,19352138
47113,epidermal growth factor receptor,gene,0.997,19352138
47114,colorectal cancer,disease,1.0,19352138
47115,epidermal growth factor receptor,gene,0.9976,19352138
47116,EGFR,gene,0.9893,19352138
47117,advanced colorectal cancer,disease,0.985,19352138
47118,EGFR,gene,0.9907,19352138
47119,KRAS,gene,0.803,19352138
47120,RAS family,gene,0.9937,19352138
47121,EGFR,gene,0.9956,19352138
47122,KRAS,DNA,0.843,19352138
47123,KRAS mutations,gene,0.943,19352138
47124,metastatic colorectal cancer,disease,1.0,19352138
47125,codons 12 and 13,DNA,0.7124,19352138
47126,KRAS,gene,0.827,19352138
47127,anti-EGFR monoclonal antibodies panitumumab,gene,0.9336,19352138
47128,cetuximab,gene,0.673,19352138
47129,wild-type KRAS,gene,0.804,19352138
47130,KRAS,DNA,0.817,19352138
47131,KRAS mutations,gene,0.854,19352138
47132,KRAS,gene,0.8296,19352138
47133,EGFR,gene,0.9937,19352138
47134,colorectal tumors,disease,1.0,19352138
47135,KRAS,DNA,0.796,19352138
47136,KRAS mutations,gene,0.851,19352138
47137,EGFR,gene,0.82,19352138
47138,Colorectal Cancer,disease,1.0,19343143
47139,EGFR,gene,0.9946,19343143
47140,VEGF,gene,0.994,19343143
47141,colorectal cancer,disease,1.0,19343143
47142,cetuximab,gene,0.921,19343143
47143,bevacizumab,gene,0.8887,19343143
47144,panitumumab,gene,0.9453,19343143
47145,colorectal cancer,disease,1.0,19343143
47146,KRAS,gene,0.7085,19343143
47147,EGFR,gene,0.9937,19343143
47148,cytotoxic T lymphocyte antigen 4,gene,0.9985,19343143
47149,anti-CTLA4] monoclonal antibodies,gene,0.947,19343143
47150,insulin-like growth factor 1 receptor,gene,0.999,19343143
47151,IGF1R,gene,0.997,19343143
47152,IGF1R monoclonal antibodies,gene,0.988,19343143
47153,mammalian target of,gene,0.919,19343143
47154,rapamycin,drug,0.9995,19343143
47155,mTOR,gene,0.9907,19343143
47156,mTOR kinase,gene,0.974,19343143
47157,colorectal cancer,disease,0.9976,19343143
47158,colorectal cancer,disease,1.0,19337429
47159,anti-,gene,0.8193,19337429
47160,epidermal growth factor receptor antibodies,gene,0.9263,19337429
47161,panitumumab,gene,0.7373,19337429
47162,Panitumumab,gene,0.658,19337429
47163,humanized,species,0.6475,19337429
47164,epidermal growth factor receptor,gene,0.996,19337429
47165,metastatic colorectal cancer,disease,0.9995,19337429
47166,rash,disease,0.999,19337429
47167,metastatic colorectal cancer,disease,0.9995,19337429
47168,panitumumab,gene,0.9297,19337429
47169,KRAS,gene,0.8135,19337429
47170,tumors,disease,0.996,19337429
47171,KRAS,DNA,0.6885,19337429
47172,KRAS mutation,gene,0.878,19337429
47173,panitumumab,gene,0.7812,19337429
47174,panitumumab,gene,0.765,19337429
47175,panitumumab,gene,0.926,19337429
47176,advanced colorectal cancer,disease,0.9995,19337429
47177,advanced,disease,0.675,19336009
47178,colorectal cancer,disease,0.871,19336009
47179,advanced colorectal cancer,disease,1.0,19336009
47180,ACC,disease,1.0,19336009
47181,cancer,disease,1.0,19336009
47182,ACC,disease,0.9995,19336009
47183,ACC,disease,0.9995,19336009
47184,colorectal cancer,disease,1.0,19333227
47185,metastatic colorectal cancer,disease,0.9985,19333227
47186,oxaliplatin,drug,1.0,19333227
47187,irinotecan,drug,0.9995,19333227
47188,5-fluorouracil,drug,0.9995,19333227
47189,capecitabine,drug,0.9995,19333227
47190,acute and chronic neuropathy,disease,0.992,19333227
47191,hypersensitivity reactions,disease,0.9995,19333227
47192,diarrhea,disease,1.0,19333227
47193,neutropenia,disease,1.0,19333227
47194,hand-foot syndrome,disease,1.0,19333227
47195,hypertension,disease,1.0,19333227
47196,EGFR,gene,0.98,19333227
47197,hypersensitivity,disease,1.0,19333227
47198,paronychial infections,disease,1.0,19333227
47199,dermatologic rash,disease,1.0,19333227
47200,EGFR,gene,0.918,19333227
47201,rash,disease,0.9995,19333227
47202,colorectal cancer,disease,1.0,19333227
47203,metastatic colorectal cancer,disease,0.9995,19333227
47204,KRAS,gene,0.8486,19309232
47205,metastatic colorectal cancer,disease,1.0,19309232
47206,Colorectal carcinoma,disease,1.0,19309232
47207,CRC,disease,1.0,19309232
47208,CRC,disease,1.0,19309232
47209,Colorectal cancer,disease,1.0,19309232
47210,CRC,disease,0.998,19309232
47211,EGFR,gene,0.993,19309232
47212,CRC,disease,0.999,19309232
47213,Ras protein,gene,0.9033,19309232
47214,KRAS oncogene,gene,0.9004,19309232
47215,cancers,disease,1.0,19309232
47216,"colorectal, pancreatic, billiary tract and lung tumors",disease,1.0,19309232
47217,KRAS,DNA,0.8105,19309232
47218,KRAS mutations,gene,0.9414,19309232
47219,metastatic colorectal cancer,disease,1.0,19309232
47220,epidemal growth factor receptor,gene,0.999,19309232
47221,EGFR,gene,0.9966,19309232
47222,Panitumumab,gene,0.8794,19309232
47223,Cetuximab,gene,0.9204,19309232
47224,KRAS,DNA,0.8584,19309232
47225,KRAS mutations,gene,0.8477,19309232
47226,CRC,disease,0.9995,19309232
47227,KRAS,gene,0.5117,19309232
47228,tumors,disease,0.999,19309232
47229,KRAS,gene,0.8438,19309232
47230,formalin fixed paraffin embedded (FFPE) tissues DNA,DNA,0.554,19309232
47231,KRAS Mutation,gene,0.5903,19309232
47232,FFPE,cell_line,0.6084,19309232
47233,codon 12 and 13,DNA,0.7666,19309232
47234,KRAS gene,gene,0.8804,19309232
47235,tumor,disease,0.9976,19309232
47236,KRAS mutations,gene,0.6533,19309232
47237,KRAS,DNA,0.743,19309232
47238,KRAS mutations,gene,0.8936,19309232
47239,FFPE,cell_line,0.5806,19309232
47240,200bp amplicons,DNA,0.8486,19309232
47241,solid tumors,disease,1.0,19305491
47242,solid tumors,disease,1.0,19305491
47243,solid tumors,disease,1.0,19305491
47244,human epidermal receptor 2,gene,0.9966,19305491
47245,HER2,gene,0.978,19305491
47246,epidermal growth factor receptor,gene,0.997,19305491
47247,EGFR,gene,0.9883,19305491
47248,vascular endothelial growth factor,gene,0.998,19305491
47249,VEGF,gene,0.992,19305491
47250,solid tumors,disease,1.0,19305491
47251,head and neck,disease,0.8276,19305491
47252,gynecologic cancers,disease,1.0,19305491
47253,Trastuzumab,gene,0.9775,19305491
47254,bevacizumab,gene,0.88,19305491
47255,cetuximab,gene,0.91,19305491
47256,panitumumab,gene,0.935,19305491
47257,EGFR,gene,0.993,19293803
47258,colorectal cancer,disease,0.998,19293803
47259,Cetuximab,gene,0.7876,19293803
47260,panitumumab,gene,0.7334,19293803
47261,metastatic colorectal cancer,disease,1.0,19293803
47262,mCRC,disease,1.0,19293803
47263,EGFR gene,gene,0.831,19293803
47264,primary tumour,disease,0.997,19293803
47265,EGFR,gene,0.995,19293803
47266,primary,disease,0.7583,19293803
47267,tumour,disease,0.888,19293803
47268,mCRC,disease,1.0,19293803
47269,cetuximab,gene,0.91,19293803
47270,panitumumab,gene,0.957,19293803
47271,EGFR gene,gene,0.7324,19293803
47272,K-Ras,gene,0.9985,19293803
47273,BRAF,gene,0.5195,19293803
47274,PTEN,gene,0.993,19293803
47275,EGFR gene,gene,0.985,19293803
47276,primary tumours,disease,0.9995,19293803
47277,K-Ras,gene,0.999,19293803
47278,cancers,disease,1.0,19293803
47279,BRAF,DNA,0.6587,19293803
47280,BRAF mutations,gene,0.773,19293803
47281,cancers,disease,1.0,19293803
47282,PTEN,gene,0.984,19293803
47283,cancers,disease,1.0,19293803
47284,primary,disease,0.897,19293803
47285,colorectal cancer,disease,0.892,19293803
47286,EGFR,gene,0.991,19293803
47287,cetuximab,gene,0.947,19293803
47288,panitumumab,gene,0.8945,19293803
47289,EGFR,gene,0.7983,19293803
47290,mCRC,disease,0.9863,19293803
47291,panitumumab,gene,0.939,19287023
47292,metastatic colorectal cancer,disease,0.9995,19287023
47293,Panitumumab,gene,0.907,19287023
47294,epidermal growth factor receptor,gene,0.9966,19287023
47295,EGFR,gene,0.9863,19287023
47296,metastatic colorectal cancer,disease,0.997,19287023
47297,mCRC,disease,0.997,19287023
47298,panitumumab,gene,0.8716,19287023
47299,mCRC,disease,0.992,19287023
47300,fluoropyrimidine,drug,0.999,19287023
47301,irinotecan,drug,0.9995,19287023
47302,oxaliplatin,drug,0.9995,19287023
47303,colorectal adenocarcinoma,disease,1.0,19287023
47304,EGFR,gene,0.992,19287023
47305,tumor cells,cell_type,0.8525,19287023
47306,tumor,disease,0.954,19287023
47307,panitumumab,gene,0.724,19287023
47308,panitumumab,gene,0.8916,19287023
47309,Panitumumab,gene,0.722,19287023
47310,acne,disease,1.0,19287023
47311,dry skin,disease,0.9995,19287023
47312,rash,disease,1.0,19287023
47313,paronychia,disease,1.0,19287023
47314,pruritus,disease,1.0,19287023
47315,hypomagnesemia,disease,1.0,19287023
47316,Panitumumab,gene,0.871,19287023
47317,mCRC,disease,0.994,19287023
47318,panitumumab,gene,0.9634,19282350
47319,metastatic colorectal cancer,disease,0.9985,19282350
47320,panitumumab,gene,0.9287,19282350
47321,epidermal growth,disease,0.887,19282350
47322,factor,gene,0.5635,19282350
47323,metastatic colorectal carcinoma,disease,0.9897,19282350
47324,fluoropyrimidine,drug,0.9956,19282350
47325,oxaliplatin,drug,0.9985,19282350
47326,irinotecan,drug,0.9937,19282350
47327,panitumumab,gene,0.885,19282350
47328,bevacizumab,gene,0.8203,19282350
47329,panitumumab,gene,0.8125,19282350
47330,metastatic colorectal cancer,disease,0.988,19282350
47331,panitumumab,gene,0.887,19282350
47332,bevacizumab,gene,0.852,19282350
47333,bevacizumab,gene,0.828,19282350
47334,panitumumab,gene,0.9385,19282350
47335,panitumumab,gene,0.9146,19282350
47336,rash,disease,1.0,19282350
47337,acneiform dermatitis,disease,1.0,19282350
47338,diarrhea,disease,1.0,19282350
47339,dehydration,disease,0.9995,19282350
47340,diarrhea,disease,1.0,19282350
47341,hypokalemia,disease,1.0,19282350
47342,stomatitis,disease,1.0,19282350
47343,mucositis,disease,1.0,19282350
47344,pulmonary embolism,disease,1.0,19282350
47345,panitumumab,gene,0.916,19282350
47346,bevacizumab,gene,0.932,19282350
47347,metastatic colorectal cancer,disease,1.0,19282350
47348,bevacizumab,gene,0.825,19282350
47349,panitumumab,gene,0.848,19282350
47350,KRAS,gene,0.7363,19282104
47351,BRAF,gene,0.5947,19282104
47352,renal cell carcinoma,disease,1.0,19282104
47353,epidermal growth factor receptor monoclonal,gene,0.9214,19269105
47354,cancer,disease,1.0,19269105
47355,cancer,disease,1.0,19269105
47356,cancer,disease,1.0,19269105
47357,cancer,disease,1.0,19269105
47358,epidermal growth factor receptor,gene,0.9985,19269105
47359,EGFR,gene,0.9937,19269105
47360,EGFR,gene,0.9937,19269105
47361,EGFR,gene,0.9927,19269105
47362,EGFR,gene,0.97,19269105
47363,EGFR,gene,0.987,19269105
