,mention,obj,prob,pmid
35801,THP-1,cell_line,0.978,26082489
35802,MonoMac-6 cells,cell_line,0.9043,26082489
35803,Pellino,cell_line,0.678,26082489
35804,Pellino-1,gene,0.6406,26082489
35805,Pellino-1,gene,0.9805,26082489
35806,293/TLR2,cell_line,0.855,26082489
35807,TLR2,gene,0.9624,26082489
35808,293/TLR4/MD2 cells,cell_line,0.8394,26082489
35809,TLR4,gene,0.9277,26082489
35810,MD2,gene,0.8105,26082489
35811,TLR2,gene,0.6665,26082489
35812,TLR4,gene,0.6953,26082489
35813,nuclear factor B,gene,0.666,26082489
35814,NF-B,gene,0.9907,26082489
35815,IL-8 mRNA,gene,0.988,26082489
35816,Pellino-1,gene,0.986,26082489
35817,Pellino-1,gene,0.9863,26082489
35818,THP-1 cells,cell_line,0.963,26082489
35819,myeloid differentiation primary response protein,gene,0.997,26082489
35820,MyD88,gene,0.9946,26082489
35821,Toll,gene,0.991,26082489
35822,IL-1R,gene,0.894,26082489
35823,adapter inducing IFN- (TRIF)-dependent cytokine genes,DNA,0.4844,26082489
35824,adapter inducing,gene,0.753,26082489
35825,IFN,gene,0.7837,26082489
35826,TRIF,gene,0.946,26082489
35827,cytokine,gene,0.512,26082489
35828,TLR4,gene,0.8833,26082489
35829,TLR2,gene,0.829,26082489
35830,Escherichia coli,species,0.869,26082489
35831,Staphylococcus aureus,species,0.9336,26082489
35832,heat,cell_line,0.5884,26082489
35833,Pellino-1,gene,0.993,26082489
35834,NF-B,gene,0.9824,26082489
35835,MyD88,gene,0.9966,26082489
35836,TRIF,gene,0.9956,26082489
35837,IRAK1,gene,0.994,26082489
35838,TBK1,gene,0.9966,26082489
35839,TGF--activated kinase,gene,0.997,26082489
35840,TAK,gene,0.997,26082489
35841,TNFR-associated factor 6,gene,0.9956,26082489
35842,p65,gene,0.994,26082489
35843,Pellino-1,gene,0.9165,26082489
35844,IRAK1,gene,0.9976,26082489
35845,TBK1,gene,0.999,26082489
35846,TAK1,gene,0.9985,26082489
35847,TBK1,gene,0.9976,26082489
35848,IFN regulatory factor 3,gene,0.997,26082489
35849,TLR4,gene,0.9834,26082489
35850,Pellino-1,gene,0.992,26082489
35851,MyD88,gene,0.9805,26082489
35852,TRIF,gene,0.9946,26082489
35853,IRAK1,gene,0.996,26082489
35854,TBK1,gene,0.9985,26082489
35855,TAK1,gene,0.999,26082489
35856,Ph+ B-ALL,cell_line,0.895,26069209
35857,Ph+,disease,0.944,26069209
35858,Ph,gene,,26069209
35859,B-ALL,disease,0.868,26069209
35860,SIRT1,gene,0.9624,26049753
35861,normal hematopoietic and leukemia stem cells,cell_type,0.836,26049753
35862,SIRT1 deacetylase,gene,0.981,26049753
35863,normal hematopoietic stem cells,cell_type,0.7817,26049753
35864,HSCs,cell_type,0.861,26049753
35865,leukemia stem cells,cell_line,0.721,26049753
35866,leukemia,disease,1.0,26049753
35867,LSCs,cell_type,0.5405,26049753
35868,mouse,species,0.9272,26049753
35869,SIRT1,gene,0.9766,26049753
35870,adult HSCs,cell_type,0.7935,26049753
35871,SIRT1,gene,0.967,26049753
35872,LSC populations,cell_line,0.906,26049753
35873,acute myeloid leukemia,disease,1.0,26049753
35874,patients,species,0.9575,26049753
35875,FLT3-ITD mutation,gene,0.9277,26049753
35876,chronic myelogenous leukemia,disease,1.0,26049753
35877,CML,disease,1.0,26049753
35878,SIRT1,gene,0.969,26049753
35879,leukemia,disease,1.0,26049753
35880,SIRT1,gene,0.986,26049753
35881,SIRT1,gene,0.973,26049753
35882,stem cells,cell_type,0.697,26049753
35883,SIRT1,gene,0.981,26049753
35884,LSCs,cell_type,0.735,26049753
35885,CML,disease,0.86,26049753
35886,FLT3-ITD-associated AML,disease,1.0,26049753
35887,FLT3-,gene,0.9497,26049753
35888,SIRT1,gene,0.9663,26049753
35889,stem cells,cell_type,0.912,26049753
35890,Reprogrammed Myeloid Cell Transcriptomes,RNA,0.6772,26046767
35891,Reprogrammed Myeloid Cell,cell_type,0.5884,26046767
35892,NSCLC,disease,1.0,26046767
35893,Lung cancer,disease,1.0,26046767
35894,cancer,disease,1.0,26046767
35895,non-small cell lung cancer,disease,1.0,26046767
35896,NSCLC,disease,1.0,26046767
35897,NSCLC,disease,0.9966,26046767
35898,"tumor ""activated/reprogrammed"" stromal cells",cell_type,0.751,26046767
35899,stromal cells,cell_type,0.872,26046767
35900,NSCLC,disease,1.0,26046767
35901,bone marrow (BM)-derived hematopoietic cells,cell_type,0.874,26046767
35902,NSCLC,disease,0.999,26046767
35903,patients,species,0.9854,26046767
35904,lung cancer,disease,1.0,26046767
35905,patients,species,0.962,26046767
35906,transcriptomes,DNA,0.647,26046767
35907,intratumoral myeloid compartments,cell_type,0.8545,26046767
35908,tumor,disease,0.963,26046767
35909,NSCLC,disease,1.0,26046767
35910,patients,species,0.987,26046767
35911,myeloid compartments,cell_type,0.6807,26046767
35912,immature monocytic myeloid cells,cell_type,0.9004,26046767
35913,polymorphonuclear neutrophils,cell_type,0.899,26046767
35914,differentially regulated genes,DNA,0.5474,26046767
35915,mRNA isoforms,RNA,0.4675,26046767
35916,tumor,disease,0.9644,26046767
35917,osteopontin,gene,0.986,26046767
35918,OPN,gene,0.992,26046767
35919,chemokine (C-C motif) ligand 7,gene,0.9976,26046767
35920,CCL7,gene,0.9946,26046767
35921,thrombospondin 1,gene,0.9917,26046767
35922,TSP1,gene,0.9966,26046767
35923,lung cancer cells,cell_line,0.6255,26046767
35924,lung cancer,disease,1.0,26046767
35925,homogeneous stromal populations,cell_line,0.5225,26046767
35926,stromal populations,cell_type,0.6045,26046767
35927,stromal genes,DNA,0.7183,26046767
35928,Splenocytes,cell_type,0.716,26038819
35929,mice,species,0.962,26038819
35930,atherosclerosis,disease,1.0,26038819
35931,cardiovascular diseases,disease,1.0,26038819
35932,mobilized bone marrow cells,cell_type,0.9253,26038819
35933,immigrant cells,cell_line,0.931,26038819
35934,adult splenocytes,cell_type,0.8823,26038819
35935,mice,species,0.939,26038819
35936,atherosclerosis,disease,1.0,26038819
35937,splenocytes,cell_type,0.8433,26038819
35938,GFP,gene,0.9707,26038819
35939,mice,species,0.9844,26038819
35940,mice,species,0.9526,26038819
35941,bone marrow helper cells,cell_line,0.7305,26038819
35942,adult splenocytes,cell_type,0.8315,26038819
35943,mice,species,0.841,26038819
35944,transplanted cells,cell_type,0.6445,26038819
35945,myeloid cell lineages,cell_type,0.702,26038819
35946,monocytes,cell_type,0.574,26038819
35947,macrophages,cell_type,0.866,26038819
35948,mice,species,0.979,26038819
35949,donor splenocytes,cell_type,0.8823,26038819
35950,monocytes,cell_type,0.6074,26038819
35951,/,cell_type,0.508,26038819
35952,macrophages,cell_type,0.823,26038819
35953,donor bone marrow cells,cell_type,0.5215,26038819
35954,hematopoietic stem cells,cell_type,0.532,26038819
35955,splenocytes,cell_type,0.754,26038819
35956,bone marrow cells,cell_type,0.911,26038819
35957,Atherosclerosis,disease,0.848,26038819
35958,splenocytes,cell_type,0.658,26038819
35959,bone marrow cells,cell_type,0.606,26038819
35960,macrophages,cell_type,0.832,26038819
35961,splenocytes,cell_type,0.763,26038819
35962,mice,species,0.916,26038819
35963,atherosclerosis,disease,1.0,26038819
35964,splenocytes,cell_type,0.8477,26038819
35965,inflammatory disease,disease,1.0,26038819
35966,RUNX1,gene,0.9946,26021490
35967,induced pluripotent stem cells,cell_line,0.963,26021490
35968,familial platelet disorder,disease,1.0,26021490
35969,myeloid malignancy,disease,1.0,26021490
35970,Familial platelet disorder,disease,1.0,26021490
35971,acute myeloid leukemia,disease,1.0,26021490
35972,FPD,disease,1.0,26021490
35973,AML,disease,1.0,26021490
35974,autosomal dominant disease,disease,1.0,26021490
35975,RUNX1 gene,gene,0.998,26021490
35976,thrombocytopenia,disease,1.0,26021490
35977,myeloid malignancies,disease,1.0,26021490
35978,induced pluripotent stem cells,cell_line,0.9414,26021490
35979,iPSCs,cell_line,0.9463,26021490
35980,dermal fibroblasts,cell_type,0.556,26021490
35981,patient,species,0.932,26021490
35982,FPD,disease,1.0,26021490
35983,AML,disease,1.0,26021490
35984,R174X,DNA,0.889,26021490
35985,R174X,mutation,,26021490
35986,RUNX1 gene,gene,0.997,26021490
35987,FPD iPSC-derived hematopoietic progenitor cells,cell_line,0.794,26021490
35988,FPD,disease,1.0,26021490
35989,iPSC,cell_type,0.7373,26021490
35990,-derived hematopoietic progenitor cells,cell_type,0.768,26021490
35991,colony,cell_line,0.7744,26021490
35992,colony-forming cell,cell_type,0.4993,26021490
35993,RUNX1,gene,0.996,26021490
35994,transcription activator-like effector nucleases,gene,0.986,26021490
35995,donor plasmid,DNA,0.9,26021490
35996,normal RUNX1 cDNA sequences,gene,0.8613,26021490
35997,FPD iPSC-derived hematopoietic cells,cell_type,0.7617,26021490
35998,FPD,disease,0.944,26021490
35999,RUNX1,DNA,0.517,26021490
36000,RUNX1 mutation,gene,0.9756,26021490
36001,thrombocytopenia,disease,1.0,26021490
36002,patients,species,0.8525,26021490
36003,FPD,disease,1.0,26021490
36004,AML,disease,1.0,26021490
36005,transcription activator-like effector nuclease,gene,0.9517,26021490
36006,iPSCs,cell_line,0.7207,26021490
36007,patient-derived cells,cell_type,0.581,26021490
36008,patient,species,0.88,26021490
36009,DNA,DNA,0.411,25997600
36010,human,species,0.9927,25997600
36011,leukaemia,disease,0.9727,25997600
36012,Chronic myeloid leukaemia,disease,1.0,25997600
36013,CML,disease,1.0,25997600
36014,myeloproliferative disorder,disease,1.0,25997600
36015,t(9;22)(q34;q11,DNA,0.8813,25997600
36016,BCR-ABL fusion oncogene,DNA,0.835,25997600
36017,BCR,gene,0.9985,25997600
36018,ABL,gene,0.988,25997600
36019,tyrosine,drug,0.983,25997600
36020,tyrosine kinase,gene,0.993,25997600
36021,CML,disease,0.999,25997600
36022,leukaemic clone,cell_line,0.8833,25997600
36023,leukaemic,disease,0.944,25997600
36024,primary CML cells,cell_line,0.9697,25997600
36025,primary CML,disease,0.903,25997600
36026,BCR,gene,0.9985,25997600
36027,-,DNA,0.5513,25997600
36028,ABL,gene,0.9966,25997600
36029,oncogenic,disease,0.989,25997600
36030,leukaemia,disease,1.0,25997600
36031,Monocytic-MDSCs,cell_line,0.6245,25992611
36032,Monocytes,cell_type,0.619,25992611
36033,Breast Cancer,disease,1.0,25992611
36034,Patients,species,0.9834,25992611
36035,Myeloid-derived suppressor cells,cell_type,0.7285,25992611
36036,MDSCs,cell_type,0.8306,25992611
36037,immunosuppressive myeloid cells,cell_line,0.6377,25992611
36038,immunosuppressive,cell_type,0.8247,25992611
36039,myeloid cells,cell_type,0.5864,25992611
36040,cancer,disease,1.0,25992611
36041,patients,species,0.989,25992611
36042,granulocytic-MDSCs,cell_type,0.6826,25992611
36043,breast cancer,disease,0.9995,25992611
36044,monocytic-MDSCs,cell_type,0.7056,25992611
36045,Mo,cell_line,0.9795,25992611
36046,Mo-MDSCs,cell_type,0.705,25992611
36047,functional blood Mo-MDSCs,cell_type,0.7373,25992611
36048,breast cancer,disease,1.0,25992611
36049,patients,species,0.984,25992611
36050,Mo-,cell_line,0.509,25992611
36051,Mo-MDSC,cell_type,0.624,25992611
36052,Mo-MDSCs,cell_type,0.6665,25992611
36053,CD14,gene,0.997,25992611
36054,HLA-DR,gene,0.9844,25992611
36055,CD86,gene,0.992,25992611
36056,CD80,gene,0.993,25992611
36057,CD163,gene,0.993,25992611
36058,monocytes,cell_type,0.814,25992611
36059,Mo-MDSC population,cell_line,0.81,25992611
36060,patients,species,0.9634,25992611
36061,metastatic breast cancer,disease,1.0,25992611
36062,reprogrammed immunosuppressive monocytes,cell_type,0.7783,25992611
36063,patients,species,0.9287,25992611
36064,Mo-MDSC,cell_line,0.7544,25992611
36065,breast cancer,disease,1.0,25992611
36066,patients,species,0.9863,25992611
36067,Interleukin-6,gene,0.993,25968456
36068,STAT3,gene,0.984,25968456
36069,Group,cell_line,0.4773,25968456
36070,Group A Ependymoma,disease,0.9907,25968456
36071,Ependymoma,disease,1.0,25968456
36072,EPN,disease,1.0,25968456
36073,brain tumor,disease,1.0,25968456
36074,A EPN,disease,0.9937,25968456
36075,B EPN,disease,1.0,25968456
36076,patient,species,0.9946,25968456
36077,tumor,disease,0.9185,25968456
36078,EPN Group A inflammation,disease,0.8613,25968456
36079,IL6 and STAT3 pathway genes,DNA,0.8237,25968456
36080,IL6,gene,0.9927,25968456
36081,STAT3 pathway genes,gene,0.8237,25968456
36082,A EPN,disease,0.8735,25968456
36083,B,disease,0.8545,25968456
36084,EPN,disease,0.825,25968456
36085,brain tumors,disease,1.0,25968456
36086,IL6,gene,0.9727,25968456
36087,STAT3,gene,0.993,25968456
36088,EPN tumor cell,cell_line,0.872,25968456
36089,EPN tumor,disease,0.9146,25968456
36090,STAT3,gene,0.9907,25968456
36091,shRNA,RNA,0.496,25968456
36092,STAT3,gene,0.9897,25968456
36093,EPN tumor cells,cell_line,0.8965,25968456
36094,EPN tumor,disease,0.9697,25968456
36095,myeloid cells,cell_type,0.596,25968456
36096,pSTAT3,gene,0.9907,25968456
36097,IL8,gene,0.951,25968456
36098,Myeloid,cell_type,0.8247,25968456
36099,tumor,disease,0.8037,25968456
36100,IL6,gene,0.9907,25968456
36101,IL6-neutralizing antibody,gene,0.9614,25968456
36102,IL6,gene,0.993,25968456
36103,tocilizumab,gene,0.875,25968456
36104,IL8,gene,0.755,25968456
36105,myeloid cells,cell_type,0.6167,25968456
36106,CD163,gene,0.9854,25968456
36107,IL6,gene,0.9893,25968456
36108,STAT3,gene,0.9897,25968456
36109,tumor,disease,0.9985,25968456
36110,myeloid cells,cell_type,0.68,25968456
36111,Group A,cell_line,0.688,25968456
36112,EPN,cell_type,0.887,25968456
36113,children,species,0.9673,25968456
36114,EPN,disease,1.0,25968456
36115,hepatitis B,disease,1.0,25962123
36116,myeloid-derived suppressor cells,cell_type,0.902,25962123
36117,hepatitis B virus,disease,0.9956,25962123
36118,HBV,species,0.658,25962123
36119,liver damage,disease,0.999,25962123
36120,myeloid-derived suppressor cells,cell_type,0.8867,25962123
36121,MDSCs,cell_type,0.8345,25962123
36122,Granulocytic MDSCs,cell_type,0.823,25962123
36123,gMDSCs,cell_type,0.818,25962123
36124,HBV,disease,0.99,25962123
36125,arginase-expressing gMDSCs,cell_line,0.8613,25962123
36126,arginase,gene,0.974,25962123
36127,-expressing gMDSCs,cell_type,0.6914,25962123
36128,arginase,gene,0.993,25962123
36129,L-arginine,drug,0.995,25962123
36130,gMDSCs,cell_type,0.5376,25962123
36131,hepatic stellate cells,cell_type,0.727,25962123
36132,gMDSCs,cell_type,0.902,25962123
36133,T cells,cell_type,0.8403,25962123
36134,arginase,gene,0.997,25962123
36135,L-arginine-deprived T cells,cell_line,0.7417,25962123
36136,L,cell_type,0.8223,25962123
36137,L-arginine,drug,0.9995,25962123
36138,-deprived T cells,cell_type,0.554,25962123
36139,system L amino acid transporters,gene,0.919,25962123
36140,amino acid,drug,0.999,25962123
36141,arginase-expressing gMDSCs,cell_line,0.7554,25962123
36142,arginase,gene,0.9854,25962123
36143,HBV infection,disease,0.9067,25962123
36144,RNA,RNA,0.4763,25889244
36145,cancer stem cell,cell_type,0.8516,25889244
36146,cancer,disease,0.998,25889244
36147,adenosine,drug,0.9946,25889244
36148,adenosine deaminases,gene,0.9863,25889244
36149,dsRNA,RNA,0.586,25889244
36150,ADARs,gene,0.986,25889244
36151,human,species,0.9214,25889244
36152,cancers,disease,0.9785,25889244
36153,hematopoietic malignancies,disease,1.0,25889244
36154,CML,disease,1.0,25889244
36155,ADAR1,gene,0.9707,25889244
36156,leukemia stem cells,cell_type,0.912,25889244
36157,leukemia,disease,0.912,25889244
36158,CML,disease,1.0,25889244
36159,cancer stem cell,cell_type,0.7856,25889244
36160,cancer,disease,0.986,25889244
36161,RNA,RNA,0.5806,25889244
36162,rare cell populations,cell_type,0.4893,25889244
36163,cancer stem cell-associated transcripts,RNA,0.6753,25889244
36164,RNA,RNA,0.4111,25889244
36165,human,species,0.993,25889244
36166,malignancies,disease,0.999,25889244
36167,cancer stem cell,cell_type,0.855,25889244
36168,cancer,disease,0.976,25889244
36169,exons,DNA,0.615,25889244
36170,intronic,DNA,0.7515,25889244
36171,primate-specific Alu sequences,DNA,0.6597,25889244
36172,Alu,gene,0.9517,25889244
36173,stably-transduced human leukemia cell line,cell_line,0.8384,25889244
36174,human,species,0.928,25889244
36175,leukemia,disease,0.9536,25889244
36176,lentiviral-ADAR1 transduced primary hematopoietic stem and progenitor cells,cell_line,0.7026,25889244
36177,ADAR1,gene,0.9873,25889244
36178,primary hematopoietic stem and progenitor cells,cell_type,0.7407,25889244
36179,primary human,cell_type,0.46,25889244
36180,human,species,0.731,25889244
36181,myeloid leukemia stem cells,cell_type,0.8687,25889244
36182,lentiviral ADAR1-expressing cells,cell_line,0.7334,25889244
36183,ADAR1,gene,0.9863,25889244
36184,-,cell_type,0.4846,25889244
36185,expressing cells,cell_type,0.4646,25889244
36186,RNA,RNA,0.4783,25889244
36187,"MDM2, APOBEC3D, GLI1 and AZIN1 transcripts",RNA,0.888,25889244
36188,MDM2,gene,0.9927,25889244
36189,APOBEC3D,gene,0.9795,25889244
36190,GLI1,gene,0.966,25889244
36191,AZIN1 transcripts,gene,0.898,25889244
36192,cancer stem cell,cell_type,0.8486,25889244
36193,primary chronic myeloid leukemia,disease,0.9976,25889244
36194,cancer stem cell,cell_type,0.6685,25889244
36195,leukemic,disease,0.9844,25889244
36196,cancer,disease,1.0,25889244
36197,CONCLUSIONS,RNA,0.5386,25889244
36198,malignant progenitors,cell_type,0.841,25889244
36199,cancer,disease,1.0,25889244
36200,leukemia cell,cell_line,0.7363,25886879
36201,leukemia,disease,1.0,25886879
36202,cancer cells,cell_type,0.684,25886879
36203,cancer,disease,1.0,25886879
36204,leukemia cells,cell_type,0.8145,25886879
36205,leukemia,disease,1.0,25886879
36206,lineage-specific genes,DNA,0.693,25886879
36207,cancer cell,cell_type,0.8374,25886879
36208,cancer,disease,0.9995,25886879
36209,acute myeloid leukemia,disease,1.0,25886879
36210,all-trans retinoic acid,drug,0.999,25886879
36211,ATRA,drug,0.999,25886879
36212,ATRA,drug,0.9927,25886879
36213,flavonoids,drug,1.0,25886879
36214,polyphenols,drug,0.9995,25886879
36215,hematopoietic,cell_type,0.7656,25886879
36216,myeloid angiogenic cells,cell_line,0.9424,25857345
36217,Bartonella henselae,species,0.958,25857345
36218,myeloid cells,cell_type,0.896,25857345
36219,tumour,disease,1.0,25857345
36220,cancer,disease,1.0,25857345
36221,Tumour-associated macrophages,cell_type,0.911,25857345
36222,Tumour,disease,0.976,25857345
36223,TAMs,cell_type,0.8706,25857345
36224,tumour,disease,0.9995,25857345
36225,myeloid cells,cell_type,0.802,25857345
36226,Bartonella henselae,species,0.964,25857345
36227,vasculoproliferative diseases,disease,1.0,25857345
36228,bacillary angiomatosis,disease,1.0,25857345
36229,human,species,0.896,25857345
36230,myeloid angiogenic cells,cell_type,0.9194,25857345
36231,MACs,cell_type,0.8076,25857345
36232,angiogenic subset,cell_type,0.81,25857345
36233,circulating progenitor cells,cell_type,0.5757,25857345
36234,B.henselae,species,0.9683,25857345
36235,M2 macrophage,cell_type,0.9404,25857345
36236,MACs,cell_line,0.5137,25857345
36237,B.henselae,species,0.9688,25857345
36238,endothelial sprouts,cell_type,0.7285,25857345
36239,MACs,cell_line,0.89,25857345
36240,B.henselae adhesin A,gene,0.984,25857345
36241,B.henselae,species,0.9624,25857345
36242,tumour,disease,1.0,25857345
36243,myeloid cells,cell_type,0.676,25857345
36244,bacterial infections,disease,1.0,25857345
36245,cancer,disease,1.0,25857345
36246,CML,disease,0.9995,25814077
36247,Chronic myeloid leukaemia,disease,1.0,25814077
36248,CML,disease,1.0,25814077
36249,myeloproliferative disorder,disease,1.0,25814077
36250,haemopoietic stem cell,cell_type,0.9004,25814077
36251,HSC,cell_type,0.6426,25814077
36252,t(9;22),DNA,0.6885,25814077
36253,Philadelphia (Ph) chromosome,DNA,0.707,25814077
36254,Philadelphia,cell_type,0.526,25814077
36255,BCR-ABL1 gene,gene,0.903,25814077
36256,BCR,gene,0.998,25814077
36257,ABL1,gene,0.9985,25814077
36258,BCR,gene,0.997,25814077
36259,ABL1,gene,0.999,25814077
36260,tyrosine,drug,0.9927,25814077
36261,tyrosine kinase,gene,0.993,25814077
36262,CML,disease,0.9995,25814077
36263,myeloid hyperplasia,disease,1.0,25814077
36264,CML,drug,0.9966,25814077
36265,acute leukaemia,disease,1.0,25814077
36266,CML,disease,0.9995,25814077
36267,BCR,gene,0.998,25814077
36268,ABL1,gene,0.9956,25814077
36269,BCR,gene,0.9985,25814077
36270,ABL1,gene,0.999,25814077
36271,leukaemia,disease,1.0,25814077
36272,CML,disease,0.998,25814077
36273,Liver inflammation,disease,0.999,25810240
36274,Kupffer cells,cell_type,0.904,25810240
36275,mice,species,0.9556,25810240
36276,liver resident macrophages,cell_type,0.671,25810240
36277,Kupffer cells,cell_type,0.8965,25810240
36278,KCs,cell_type,0.855,25810240
36279,hepatic monocyte-derived macrophages,cell_line,0.5786,25810240
36280,dendritic cells,cell_type,0.7563,25810240
36281,DCs,cell_type,0.813,25810240
36282,KC,cell_line,0.901,25810240
36283,Foxp3(+) CD25(+) interleukin,cell_line,,25810240
36284,Foxp3(+),gene,0.853,25810240
36285,CD25(+),gene,0.819,25810240
36286,interleukin-10,gene,0.97,25810240
36287,regulatory T cells,cell_type,0.7935,25810240
36288,Tregs,cell_line,0.7363,25810240
36289,mice,species,0.9424,25810240
36290,kidney inflammation,disease,1.0,25810240
36291,T-cell-mediated glomerulonephritis,disease,1.0,25810240
36292,KC,gene,,25810240
36293,extrahepatic disorders,disease,0.995,25810240
36294,Liver inflammation,disease,0.9995,25810240
36295,chronic liver injury,disease,0.9995,25810240
36296,fibrosis,disease,1.0,25810240
36297,antigen-specific CD4 T cells,cell_line,0.814,25810240
36298,antigen-specific,cell_type,,25810240
36299,CD4 T cells,cell_type,0.7095,25810240
36300,CD4,gene,0.8296,25810240
36301,monocyte,cell_type,0.8784,25810240
36302,-derived macrophages,cell_type,0.7905,25810240
36303,myeloid,cell_line,0.888,25810240
36304,myeloid cell populations,cell_type,,25810240
36305,KCs,cell_type,0.507,25810240
36306,KCs,cell_type,0.6997,25810240
36307,immune dysfunction,disease,0.999,25810240
36308,patients,species,0.973,25810240
36309,advanced liver diseases,disease,0.996,25810240
36310,IFN,gene,0.9873,25806105
36311,bladder cancer,disease,1.0,25806105
36312,CTL,cell_type,0.63,25806105
36313,cancer,disease,0.996,25806105
36314,bladder cancer,disease,1.0,25806105
36315,bladder cancer,disease,1.0,25806105
36316,malignancies,disease,0.9976,25806105
36317,effector CD8(+) T cells,cell_type,0.839,25806105
36318,CD8(+),gene,0.783,25806105
36319,CTLs,cell_type,0.8022,25806105
36320,myeloid-derived suppressor cell,cell_type,0.931,25806105
36321,MDSCs,cell_type,0.7886,25806105
36322,regulatory T,cell_line,0.62,25806105
36323,regulatory T(reg) cells,cell_type,0.9155,25806105
36324,bladder cancer,disease,1.0,25806105
36325,CTLs,cell_type,0.91,25806105
36326,bladder cancer,disease,1.0,25806105
36327,chemokine genes,gene,0.966,25806105
36328,tumor explants,cell_line,0.7217,25806105
36329,tumor,disease,0.9995,25806105
36330,CTLs,cell_type,0.532,25806105
36331,Bladder cancer,disease,1.0,25806105
36332,CXCL8,gene,0.829,25806105
36333,CCL22,gene,0.899,25806105
36334,CCL5,gene,0.7104,25806105
36335,CXCL9,gene,0.735,25806105
36336,CXCL10,gene,0.9297,25806105
36337,CXCL10,gene,0.96,25806105
36338,CCL22,gene,0.9546,25806105
36339,CXCL8,gene,0.9097,25806105
36340,CXCL10,gene,0.909,25806105
36341,IFN,gene,0.9717,25806105
36342,TLR3,gene,0.978,25806105
36343,poly,RNA,0.461,25806105
36344,IFN,gene,0.98,25806105
36345,CXCL10,gene,0.8276,25806105
36346,CTL,cell_type,0.912,25806105
36347,IFN,gene,0.9883,25806105
36348,cancer,disease,0.999,25806105
36349,IFN,gene,0.995,25806105
36350,bladder cancer,disease,1.0,25806105
36351,CTL,cell_type,0.6357,25806105
36352,bladder cancer,disease,1.0,25806105
36353,Toxoplasma gondii,species,0.9346,25804437
36354,Pancreatic Cancer,disease,1.0,25804437
36355,Myeloid Cell Populations,cell_type,0.8877,25804437
36356,Suppressive myeloid cells,cell_type,0.742,25804437
36357,solid tumors,disease,1.0,25804437
36358,suppressive myeloid cells,cell_line,0.6772,25804437
36359,tumor,disease,1.0,25804437
36360,Toxoplasma gondii,species,0.968,25804437
36361,tumor-associated myeloid cells,cell_type,0.756,25804437
36362,tumor,disease,0.7354,25804437
36363,tumor-associated macrophages,cell_type,0.806,25804437
36364,tumor,disease,0.891,25804437
36365,dendritic cell,cell_type,0.757,25804437
36366,pancreatic tumor,disease,0.9985,25804437
36367,Tumor,cell_line,0.758,25804437
36368,Tumor-resident macrophages,cell_type,0.807,25804437
36369,dendritic cells,cell_type,0.6655,25804437
36370,CD80,gene,0.938,25804437
36371,CD86,gene,0.9497,25804437
36372,IL12,gene,0.974,25804437
36373,CD4(+),gene,0.891,25804437
36374,CD8(+),gene,0.8765,25804437
36375,tumor,disease,0.9995,25804437
36376,tumor-resident T cells,cell_type,0.8706,25804437
36377,tumor,disease,0.6426,25804437
36378,IFN,gene,0.9805,25804437
36379,T-cell populations,cell_line,0.54,25804437
36380,pancreatic tumor,disease,1.0,25804437
36381,mice,species,0.9683,25804437
36382,IL12,gene,0.989,25804437
36383,IFN,gene,0.9873,25804437
36384,MyD88,gene,0.99,25804437
36385,CD8(+) T-cell populations,cell_type,0.878,25804437
36386,CD8(+,gene,0.622,25804437
36387,CD4(+) T cells,cell_type,0.843,25804437
36388,CD4,gene,0.5757,25804437
36389,IFN,gene,0.9844,25804437
36390,CD4(+) T cells,cell_type,0.882,25804437
36391,CD4,gene,0.5884,25804437
36392,natural killer cells,cell_type,0.788,25804437
36393,CD8(+) T cells,cell_type,0.8677,25804437
36394,CD8(+,gene,0.858,25804437
36395,tumor,disease,1.0,25804437
36396,mice,species,0.944,25804437
36397,IFN,gene,0.9854,25804437
36398,CD8,cell_line,0.6055,25804437
36399,CD8(+) T-cell,cell_type,0.875,25804437
36400,CD8(+),gene,0.9263,25804437
36401,tumor-associated myeloid cells,cell_type,0.8345,25804437
36402,tumor,disease,0.9756,25804437
36403,pancreatic cancer,disease,1.0,25804437
36404,NOTCH,gene,0.992,25798621
36405,proinflammatory macrophage,cell_type,0.7485,25798621
36406,macrophage,cell_type,0.821,25798621
36407,NOTCH1,gene,0.9956,25798621
36408,mouse hepatic macrophages,cell_type,0.718,25798621
36409,mouse,species,0.8984,25798621
36410,HMacs,cell_type,0.8013,25798621
36411,murine macrophage cell line,cell_line,0.6987,25798621
36412,murine,species,0.586,25798621
36413,M1 genes,gene,0.9746,25798621
36414,M1 genes,gene,0.982,25798621
36415,glucose,drug,0.998,25798621
36416,NOTCH1 intracellular domain,gene,0.982,25798621
36417,NICD1,gene,0.984,25798621
36418,nuclear and mitochondrial genes,DNA,0.8936,25798621
36419,NOTCH,gene,0.9897,25798621
36420,pyruvate,drug,0.9854,25798621
36421,pyruvate dehydrogenase phosphatase 1,gene,0.996,25798621
36422,Pdp1,gene,0.982,25798621
36423,pyruvate,drug,0.9985,25798621
36424,pyruvate dehydrogenase,gene,0.9907,25798621
36425,glucose,drug,0.9844,25798621
36426,NOTCH,gene,0.917,25798621
36427,Pdp1,gene,0.9424,25798621
36428,glucose,drug,0.998,25798621
36429,M1 gene,gene,0.9805,25798621
36430,NOTCH1 deficiency,disease,0.9995,25798621
36431,NOTCH1,gene,0.978,25798621
36432,myeloid lineage,cell_type,0.836,25798621
